,smiles,carbons,nitrogens,oxygens,fluorines
713,C12C3C1C1C2C31,6,0,0,0
714,C12C3C1N1C2C31,5,1,0,0
715,C1=CN=NC=C1,4,2,0,0
716,C1=CN=NN=C1,3,3,0,0
717,C1=NN=CN=N1,2,4,0,0
718,C1=NN=NC=N1,2,4,0,0
719,C1=NN=NN=C1,2,4,0,0
720,CC1=CC=NN1,4,2,0,0
721,CC1=CC=NO1,4,1,1,0
722,CC1=CN=NN1,3,3,0,0
723,CC1=CN=NO1,3,2,1,0
724,CC1=CNN=C1,4,2,0,0
725,CC1=CNN=N1,3,3,0,0
726,CC1=CON=C1,4,1,1,0
727,CC1=CON=N1,3,2,1,0
728,CC1=NC=NN1,3,3,0,0
729,CC1=NC=NO1,3,2,1,0
730,CC1=NNC=C1,4,2,0,0
731,CC1=NNC=N1,3,3,0,0
732,CC1=NNN=C1,3,3,0,0
733,CC1=NNN=N1,2,4,0,0
734,CC1=NOC=C1,4,1,1,0
735,CC1=NOC=N1,3,2,1,0
736,CC1=NON=C1,3,2,1,0
737,CC1=NON=N1,2,3,1,0
738,CN1C=CC=N1,4,2,0,0
739,CN1C=CN=N1,3,3,0,0
740,CN1C=NC=N1,3,3,0,0
741,CN1C=NN=C1,3,3,0,0
742,CN1C=NN=N1,2,4,0,0
743,CN1N=CC=N1,3,3,0,0
744,CN1N=CN=N1,2,4,0,0
745,CN1N=NN=N1,1,5,0,0
746,N=C1NC=NO1,2,3,1,0
747,N=C1NN=NN1,1,5,0,0
748,N=C1OC=NO1,2,2,2,0
749,N=C1ON=NO1,1,3,2,0
750,NC1=CC=NN1,3,3,0,0
751,NC1=CC=NO1,3,2,1,0
752,NC1=CN=NN1,2,4,0,0
753,NC1=CN=NO1,2,3,1,0
754,NC1=CNN=C1,3,3,0,0
755,NC1=CNN=N1,2,4,0,0
756,NC1=CON=C1,3,2,1,0
757,NC1=CON=N1,2,3,1,0
758,NC1=NC=NN1,2,4,0,0
759,NC1=NC=NO1,2,3,1,0
760,NC1=NNC=C1,3,3,0,0
761,NC1=NNC=N1,2,4,0,0
762,NC1=NNN=C1,2,4,0,0
763,NC1=NNN=N1,1,5,0,0
764,NC1=NOC=C1,3,2,1,0
765,NC1=NOC=N1,2,3,1,0
766,NC1=NON=C1,2,3,1,0
767,NC1=NON=N1,1,4,1,0
768,O=C1NC=NN1,2,3,1,0
769,O=C1NC=NO1,2,2,2,0
770,O=C1NN=NN1,1,4,1,0
771,O=C1NN=NO1,1,3,2,0
772,O=C1OC=NO1,2,1,3,0
773,O=C1ON=NO1,1,2,3,0
774,OC1=CC=NN1,3,2,1,0
775,OC1=CNN=C1,3,2,1,0
776,OC1=CNN=N1,2,3,1,0
777,OC1=NC=NN1,2,3,1,0
778,OC1=NNC=C1,3,2,1,0
779,OC1=NNC=N1,2,3,1,0
780,OC1=NNN=C1,2,3,1,0
781,OC1=NNN=N1,1,4,1,0
782,OC1=NOC=C1,3,1,2,0
783,OC1=NOC=N1,2,2,2,0
784,OC1=NON=N1,1,3,2,0
785,CC#CC(C)=NO,5,1,1,0
786,CC(CC#C)=NO,5,1,1,0
787,CC(CC#N)=NO,4,2,1,0
788,CC(CC=O)=NO,4,1,2,0
789,CC(CCO)=NO,4,1,2,0
790,CCCC(C)=NO,5,1,1,0
791,COCC(C)=NO,4,1,2,0
792,CC(=NO)C(C)=NO,4,2,2,0
793,CC(=NO)C(N)=O,3,2,2,0
794,CC(C)C(C)=NO,5,1,1,0
795,CC(O)C(C)=NO,4,1,2,0
796,CC1CC(C1)=NO,5,1,1,0
797,CN1CC(C1)=NO,4,2,1,0
798,ON=C1CC(O)C1,4,1,2,0
799,ON=C(C#C)C#C,5,1,1,0
800,CCC(=NO)C#C,5,1,1,0
801,OCC(=NO)C#C,4,1,2,0
802,CCC(CC)=NO,5,1,1,0
803,CCC(CO)=NO,4,1,2,0
804,CC1CCC1=NO,5,1,1,0
805,CC1NCC1=NO,4,2,1,0
806,CC1OCC1=NO,4,1,2,0
807,ON=C1CCC1O,4,1,2,0
808,ON=C1CC=CC1,5,1,1,0
809,ON=C1CCC=C1,5,1,1,0
810,ON=C1CNC=C1,4,2,1,0
811,ON=C1CCCC1,5,1,1,0
812,ON=C1CCOC1,4,1,2,0
813,CC(=NO)C1CC1,5,1,1,0
814,CC(=NO)C1CN1,4,2,1,0
815,CC(=NO)C1CO1,4,1,2,0
816,ON=C1CC2CC12,5,1,1,0
817,ON=C1CC2NC12,4,2,1,0
818,ON=C1CC2OC12,4,1,2,0
819,ON=C1CN2CC12,4,2,1,0
820,FC(F)(F)C#C,3,0,0,3
821,FC(F)(F)C#N,2,1,0,3
822,FC(F)(F)C=O,2,0,1,3
823,NCC(F)(F)F,2,1,0,3
824,OCC(F)(F)F,2,0,1,3
825,CCC(F)(F)F,3,0,0,3
826,CC1=CC(C)=CN1,6,1,0,0
827,CC1=CC(C)=CO1,6,0,1,0
828,CC1=CC(N)=CN1,5,2,0,0
829,CC1=CC(N)=CO1,5,1,1,0
830,CC1=CC(O)=CN1,5,1,1,0
831,CC1=CC(O)=CO1,5,0,2,0
832,CC1=CNC(N)=C1,5,2,0,0
833,CC1=CNC(O)=C1,5,1,1,0
834,CC1=CNC(O)=N1,4,2,1,0
835,CC1=COC(N)=C1,5,1,1,0
836,CC1=COC(N)=N1,4,2,1,0
837,CC1=COC(O)=N1,4,1,2,0
838,CC1=NC(C)=CN1,5,2,0,0
839,CC1=NC(C)=CO1,5,1,1,0
840,CC1=NC(N)=CO1,4,2,1,0
841,CC1=NC(O)=CN1,4,2,1,0
842,CC1=NC(O)=CO1,4,1,2,0
843,NC1=CC(N)=CN1,4,3,0,0
844,NC1=CC(N)=CO1,4,2,1,0
845,NC1=CC(O)=CN1,4,2,1,0
846,NC1=CC(O)=CO1,4,1,2,0
847,NC1=CNC(O)=C1,4,2,1,0
848,NC1=CNC(O)=N1,3,3,1,0
849,NC1=COC(O)=N1,3,2,2,0
850,NC1=NC(N)=CO1,3,3,1,0
851,NC1=NC(O)=CN1,3,3,1,0
852,NC1=NC(O)=CO1,3,2,2,0
853,OC1=CC(O)=CN1,4,1,2,0
854,OC1=NC(O)=CN1,3,2,2,0
855,CC1=CC=C(C)N1,6,1,0,0
856,CC1=CC=C(C)O1,6,0,1,0
857,CC1=CC=C(N)N1,5,2,0,0
858,CC1=CC=C(N)O1,5,1,1,0
859,CC1=CC=C(O)N1,5,1,1,0
860,CC1=CN=C(C)O1,5,1,1,0
861,CC1=CN=C(N)O1,4,2,1,0
862,CC1=CN=C(O)N1,4,2,1,0
863,CC1=CN=C(O)O1,4,1,2,0
864,CC1=NC=C(N)O1,4,2,1,0
865,CC1=NC=C(O)N1,4,2,1,0
866,NC1=CC=C(N)N1,4,3,0,0
867,NC1=CC=C(N)O1,4,2,1,0
868,NC1=CC=C(O)N1,4,2,1,0
869,NC1=CC=C(O)O1,4,1,2,0
870,NC1=CN=C(N)O1,3,3,1,0
871,NC1=CN=C(O)N1,3,3,1,0
872,NC1=CN=C(O)O1,3,2,2,0
873,OC1=CC=C(O)N1,4,1,2,0
874,OC1=CN=C(O)N1,3,2,2,0
875,CC1=CNC(=N)O1,4,2,1,0
876,CC1=CNC(=O)N1,4,2,1,0
877,CC1=CNC(=O)O1,4,1,2,0
878,CC1=COC(=N)N1,4,2,1,0
879,CC1=COC(=N)O1,4,1,2,0
880,CC1=COC(=O)N1,4,1,2,0
881,CC1=COC(=O)O1,4,0,3,0
882,NC1=CNC(=N)O1,3,3,1,0
883,NC1=CNC(=O)N1,3,3,1,0
884,NC1=CNC(=O)O1,3,2,2,0
885,NC1=COC(=N)O1,3,2,2,0
886,NC1=COC(=O)N1,3,2,2,0
887,NC1=COC(=O)O1,3,1,3,0
888,OC1=CNC(=N)O1,3,2,2,0
889,OC1=CNC(=O)N1,3,2,2,0
890,OC1=CNC(=O)O1,3,1,3,0
891,OC1=COC(=N)N1,3,2,2,0
892,OC1=COC(=N)O1,3,1,3,0
893,OC1=COC(=O)O1,3,0,4,0
894,CN1C=CC(C)=C1,6,1,0,0
895,CN1C=CC(N)=C1,5,2,0,0
896,CN1C=CC(O)=C1,5,1,1,0
897,CN1C=NC(C)=C1,5,2,0,0
898,CN1C=NC(N)=C1,4,3,0,0
899,CN1C=NC(O)=C1,4,2,1,0
900,N=C1C=COC=N1,4,2,1,0
901,N=C1N=CNC=N1,3,4,0,0
902,N=C1N=COC=N1,3,3,1,0
903,O=C1C=CNC=C1,5,1,1,0
904,O=C1C=CNC=N1,4,2,1,0
905,O=C1C=COC=C1,5,0,2,0
906,O=C1C=COC=N1,4,1,2,0
907,O=C1N=COC=N1,3,2,2,0
908,N=C1NC=NC=N1,3,4,0,0
909,N=C1OC=CC=C1,5,1,1,0
910,N=C1OC=CC=N1,4,2,1,0
911,N=C1OC=CN=C1,4,2,1,0
912,N=C1OC=NC=C1,4,2,1,0
913,N=C1OC=NC=N1,3,3,1,0
914,O=C1NC=CC=C1,5,1,1,0
915,O=C1NC=CC=N1,4,2,1,0
916,O=C1NC=CN=C1,4,2,1,0
917,O=C1NC=NC=C1,4,2,1,0
918,O=C1NC=NC=N1,3,3,1,0
919,O=C1OC=CC=C1,5,0,2,0
920,O=C1OC=CC=N1,4,1,2,0
921,O=C1OC=CN=C1,4,1,2,0
922,O=C1OC=NC=C1,4,1,2,0
923,O=C1OC=NC=N1,3,2,2,0
924,CC1=CC=CC=C1,7,0,0,0
925,CC1=CC=NC=C1,6,1,0,0
926,CC1=CN=CC=C1,6,1,0,0
927,CC1=CN=CC=N1,5,2,0,0
928,CC1=CN=CN=C1,5,2,0,0
929,CC1=NC=CC=C1,6,1,0,0
930,CC1=NC=CC=N1,5,2,0,0
931,CC1=NC=CN=C1,5,2,0,0
932,CC1=NC=NC=C1,5,2,0,0
933,CC1=NC=NC=N1,4,3,0,0
934,NC1=CC=CC=C1,6,1,0,0
935,NC1=CN=CC=C1,5,2,0,0
936,NC1=CN=CC=N1,4,3,0,0
937,NC1=CN=CN=C1,4,3,0,0
938,NC1=NC=CC=C1,5,2,0,0
939,NC1=NC=CC=N1,4,3,0,0
940,NC1=NC=CN=C1,4,3,0,0
941,NC1=NC=NC=C1,4,3,0,0
942,NC1=NC=NC=N1,3,4,0,0
943,OC1=CC=CC=C1,6,0,1,0
944,OC1=CC=NC=C1,5,1,1,0
945,OC1=CN=CC=C1,5,1,1,0
946,OC1=CN=CC=N1,4,2,1,0
947,OC1=CN=CN=C1,4,2,1,0
948,OC1=NC=CC=C1,5,1,1,0
949,OC1=NC=CC=N1,4,2,1,0
950,OC1=NC=CN=C1,4,2,1,0
951,OC1=NC=NC=C1,4,2,1,0
952,OC1=NC=NC=N1,3,3,1,0
953,CC1=C(C)C=CN1,6,1,0,0
954,CC1=C(C)C=CO1,6,0,1,0
955,CC1=C(C)N=CN1,5,2,0,0
956,CC1=C(C)N=CO1,5,1,1,0
957,CC1=C(N)C=CN1,5,2,0,0
958,CC1=C(N)C=CO1,5,1,1,0
959,CC1=C(N)N=CO1,4,2,1,0
960,CC1=C(N)NC=C1,5,2,0,0
961,CC1=C(N)OC=C1,5,1,1,0
962,CC1=C(N)OC=N1,4,2,1,0
963,CC1=C(O)C=CN1,5,1,1,0
964,CC1=C(O)C=CO1,5,0,2,0
965,CC1=C(O)N=CN1,4,2,1,0
966,CC1=C(O)N=CO1,4,1,2,0
967,CC1=C(O)NC=C1,5,1,1,0
968,CC1=C(O)NC=N1,4,2,1,0
969,NC1=C(N)C=CO1,4,2,1,0
970,NC1=C(N)N=CO1,3,3,1,0
971,NC1=C(O)C=CN1,4,2,1,0
972,NC1=C(O)C=CO1,4,1,2,0
973,NC1=C(O)N=CN1,3,3,1,0
974,NC1=C(O)N=CO1,3,2,2,0
975,NC1=C(O)NC=C1,4,2,1,0
976,NC1=C(O)NC=N1,3,3,1,0
977,NC1=C(O)OC=C1,4,1,2,0
978,OC1=C(O)C=CN1,4,1,2,0
979,OC1=C(O)N=CN1,3,2,2,0
980,CC1=CNC=C1C,6,1,0,0
981,CC1=CNC=C1N,5,2,0,0
982,CC1=CNC=C1O,5,1,1,0
983,CC1=COC=C1C,6,0,1,0
984,CC1=COC=C1N,5,1,1,0
985,NC1=CNC=C1N,4,3,0,0
986,NC1=CNC=C1O,4,2,1,0
987,NC1=COC=C1N,4,2,1,0
988,OC1=CNC=C1O,4,1,2,0
989,CN1C=CC=C1C,6,1,0,0
990,CN1C=CC=C1N,5,2,0,0
991,CN1C=CC=C1O,5,1,1,0
992,CN1C=CN=C1C,5,2,0,0
993,CN1C=CN=C1O,4,2,1,0
994,CN1C=NC=C1C,5,2,0,0
995,CN1C=NC=C1O,4,2,1,0
996,CN1C=CNC1=O,4,2,1,0
997,CN1C=COC1=N,4,2,1,0
998,CN1C=COC1=O,4,1,2,0
999,C#CC1=CC=CN1,6,1,0,0
1000,C#CC1=CC=CO1,6,0,1,0
1001,C#CC1=CN=CN1,5,2,0,0
1002,C#CC1=CN=CO1,5,1,1,0
1003,C#CC1=NC=CN1,5,2,0,0
1004,C#CC1=NC=CO1,5,1,1,0
1005,N#CC1=CC=CN1,5,2,0,0
1006,N#CC1=CC=CO1,5,1,1,0
1007,N#CC1=CN=CN1,4,3,0,0
1008,N#CC1=CN=CO1,4,2,1,0
1009,N#CC1=NC=CN1,4,3,0,0
1010,N#CC1=NC=CO1,4,2,1,0
1011,C#CC1=CNC=C1,6,1,0,0
1012,C#CC1=CNC=N1,5,2,0,0
1013,C#CC1=COC=C1,6,0,1,0
1014,C#CC1=COC=N1,5,1,1,0
1015,N#CC1=CNC=C1,5,2,0,0
1016,N#CC1=CNC=N1,4,3,0,0
1017,N#CC1=COC=C1,5,1,1,0
1018,N#CC1=COC=N1,4,2,1,0
1019,O=CC1=CC=CN1,5,1,1,0
1020,O=CC1=CC=CO1,5,0,2,0
1021,O=CC1=CN=CN1,4,2,1,0
1022,O=CC1=CN=CO1,4,1,2,0
1023,O=CC1=NC=CN1,4,2,1,0
1024,O=CC1=NC=CO1,4,1,2,0
1025,O=CC1=CNC=C1,5,1,1,0
1026,O=CC1=CNC=N1,4,2,1,0
1027,O=CC1=COC=C1,5,0,2,0
1028,O=CC1=COC=N1,4,1,2,0
1029,O=CN1C=CC=C1,5,1,1,0
1030,O=CN1C=CN=C1,4,2,1,0
1031,CN=C1NC=CO1,4,2,1,0
1032,CN=C1OC=CO1,4,1,2,0
1033,CCC1=CC=CN1,6,1,0,0
1034,CCC1=CC=CO1,6,0,1,0
1035,CCC1=CN=CO1,5,1,1,0
1036,CCC1=NC=CN1,5,2,0,0
1037,CCC1=NC=CO1,5,1,1,0
1038,CNC1=CC=CN1,5,2,0,0
1039,CNC1=CC=CO1,5,1,1,0
1040,CNC1=CN=CO1,4,2,1,0
1041,CNC1=NC=CO1,4,2,1,0
1042,COC1=CC=CN1,5,1,1,0
1043,COC1=CC=CO1,5,0,2,0
1044,COC1=CN=CN1,4,2,1,0
1045,COC1=CN=CO1,4,1,2,0
1046,COC1=NC=CN1,4,2,1,0
1047,COC1=NC=CO1,4,1,2,0
1048,NCC1=NC=CO1,4,2,1,0
1049,OCC1=CC=CN1,5,1,1,0
1050,OCC1=CC=CO1,5,0,2,0
1051,OCC1=CN=CN1,4,2,1,0
1052,OCC1=CN=CO1,4,1,2,0
1053,OCC1=NC=CN1,4,2,1,0
1054,OCC1=NC=CO1,4,1,2,0
1055,CCC1=CNC=C1,6,1,0,0
1056,CCC1=CNC=N1,5,2,0,0
1057,CCC1=COC=C1,6,0,1,0
1058,CCC1=COC=N1,5,1,1,0
1059,CNC1=CNC=C1,5,2,0,0
1060,CNC1=CNC=N1,4,3,0,0
1061,CNC1=COC=C1,5,1,1,0
1062,CNC1=COC=N1,4,2,1,0
1063,COC1=CNC=C1,5,1,1,0
1064,COC1=CNC=N1,4,2,1,0
1065,COC1=COC=C1,5,0,2,0
1066,COC1=COC=N1,4,1,2,0
1067,OCC1=CNC=C1,5,1,1,0
1068,OCC1=CNC=N1,4,2,1,0
1069,OCC1=COC=C1,5,0,2,0
1070,OCC1=COC=N1,4,1,2,0
1071,CCN1C=CC=C1,6,1,0,0
1072,CCN1C=CN=C1,5,2,0,0
1073,C1CC2=CC=CN12,6,1,0,0
1074,C1CC2=CN=CN12,5,2,0,0
1075,C1CC2=NC=CN12,5,2,0,0
1076,CC#CC(C)(C)C,7,0,0,0
1077,CC#CC(C)(C)O,6,0,1,0
1078,CC(C)(C)CC#C,7,0,0,0
1079,CC(C)(C)CC#N,6,1,0,0
1080,CC(C)(O)CC#C,6,0,1,0
1081,CC(C)(O)CC#N,5,1,1,0
1082,CC(C)(C)CC=O,6,0,1,0
1083,CC(C)(C)NC=O,5,1,1,0
1084,CC(C)(C)OC=O,5,0,2,0
1085,CC(C)(O)CC=O,5,0,2,0
1086,CC(C)(C)CCO,6,0,1,0
1087,CC(C)(O)CCO,5,0,2,0
1088,CCCC(C)(C)C,7,0,0,0
1089,CCCC(C)(C)O,6,0,1,0
1090,CCOC(C)(C)C,6,0,1,0
1091,COCC(C)(C)C,6,0,1,0
1092,COCC(C)(C)O,5,0,2,0
1093,CC(=O)C(C)(C)C,6,0,1,0
1094,CC(=O)C(C)(C)O,5,0,2,0
1095,CC(C)(C)C(N)=O,5,1,1,0
1096,CC(C)(O)C(N)=O,4,1,2,0
1097,CC(C)C(C)(C)C,7,0,0,0
1098,CC(C)C(C)(C)O,6,0,1,0
1099,CC(O)C(C)(C)C,6,0,1,0
1100,CC(O)C(C)(C)O,5,0,2,0
1101,CC(=N)NC(C)=O,4,2,1,0
1102,CC(=N)NC(N)=O,3,3,1,0
1103,CC(=N)OC(C)=O,4,1,2,0
1104,CC(=N)OC(N)=O,3,2,2,0
1105,CC(=O)CC(C)=O,5,0,2,0
1106,CC(=O)CC(N)=O,4,1,2,0
1107,CC(=O)NC(C)=O,4,1,2,0
1108,CC(=O)NC(N)=N,3,3,1,0
1109,CC(=O)NC(N)=O,3,2,2,0
1110,NC(=O)CC(N)=O,3,2,2,0
1111,NC(=O)NC(N)=O,2,3,2,0
1112,CC(C)CC(C)=O,6,0,1,0
1113,CC(C)CC(N)=O,5,1,1,0
1114,CC(C)NC(C)=O,5,1,1,0
1115,CC(C)NC(N)=O,4,2,1,0
1116,CC(C)OC(C)=O,5,0,2,0
1117,CC(C)OC(N)=O,4,1,2,0
1118,CC(O)CC(C)=O,5,0,2,0
1119,CC(O)CC(N)=O,4,1,2,0
1120,CC(C)CC(C)C,7,0,0,0
1121,CC(C)CC(C)O,6,0,1,0
1122,CC(C)OC(C)C,6,0,1,0
1123,CC(O)CC(C)O,5,0,2,0
1124,CC1(C)CC(=N)O1,5,1,1,0
1125,CC1(C)CC(=O)C1,6,0,1,0
1126,CC1(C)CC(=O)N1,5,1,1,0
1127,CC1(C)CC(=O)O1,5,0,2,0
1128,CC1(O)CC(=O)C1,5,0,2,0
1129,CC1(C)CC(O)C1,6,0,1,0
1130,CC1(O)CC(O)C1,5,0,2,0
1131,CC1CC(C)(C)C1,7,0,0,0
1132,CC1CC(C)(C)O1,6,0,1,0
1133,CC1CC(C)(O)C1,6,0,1,0
1134,CN1CC(C)(O)C1,5,1,1,0
1135,CC1(C)CC1(C)C,7,0,0,0
1136,CC1(C)CC1(C)O,6,0,1,0
1137,CC1(C)OC1(C)C,6,0,1,0
1138,CC1(O)CC1(C)O,5,0,2,0
1139,CC12CC(C)(C1)C2,7,0,0,0
1140,CC12CC(C)(C1)O2,6,0,1,0
1141,CC12CC(O)(C1)C2,6,0,1,0
1142,OC12CC(O)(C1)C2,5,0,2,0
1143,CC(C)(C#C)C#C,7,0,0,0
1144,CC(C)(C#C)C#N,6,1,0,0
1145,CC(C)(C#N)C#N,5,2,0,0
1146,CC(N)(C#C)C#N,5,2,0,0
1147,CC(N)(C#N)C#N,4,3,0,0
1148,CC(O)(C#C)C#C,6,0,1,0
1149,CC(O)(C#C)C#N,5,1,1,0
1150,CC(O)(C#N)C#N,4,2,1,0
1151,CC(C)(C=O)C#C,6,0,1,0
1152,CC(C)(C=O)C#N,5,1,1,0
1153,CC(O)(C=O)C#C,5,0,2,0
1154,CC(O)(C=O)C#N,4,1,2,0
1155,CC(C)(C=O)C=O,5,0,2,0
1156,CC(O)(C=O)C=O,4,0,3,0
1157,CC(C)(CO)C#C,6,0,1,0
1158,CC(C)(CO)C#N,5,1,1,0
1159,CC(N)(CN)C#N,4,3,0,0
1160,CC(N)(CO)C#N,4,2,1,0
1161,CC(O)(CN)C#N,4,2,1,0
1162,CC(O)(CO)C#C,5,0,2,0
1163,CC(O)(CO)C#N,4,1,2,0
1164,CCC(C)(C)C#C,7,0,0,0
1165,CCC(C)(C)C#N,6,1,0,0
1166,CCC(C)(N)C#N,5,2,0,0
1167,CCC(C)(O)C#C,6,0,1,0
1168,CCC(C)(O)C#N,5,1,1,0
1169,CNC(C)(C)C#N,5,2,0,0
1170,COC(C)(C)C#C,6,0,1,0
1171,COC(C)(C)C#N,5,1,1,0
1172,CC(C)(CO)C=O,5,0,2,0
1173,CC(O)(CO)C=O,4,0,3,0
1174,CCC(C)(C)C=O,6,0,1,0
1175,CCC(C)(O)C=O,5,0,2,0
1176,COC(C)(C)C=O,5,0,2,0
1177,CC(C)(CO)CO,5,0,2,0
1178,CC(O)(CO)CO,4,0,3,0
1179,CCC(C)(C)CC,7,0,0,0
1180,CCC(C)(C)CO,6,0,1,0
1181,CCC(C)(C)OC,6,0,1,0
1182,CCC(C)(O)CC,6,0,1,0
1183,CCC(C)(O)CO,5,0,2,0
1184,COC(C)(C)CO,5,0,2,0
1185,CC#CCC(C)=O,6,0,1,0
1186,CC#CCC(N)=O,5,1,1,0
1187,CC#CCC(C)C,7,0,0,0
1188,CC#CCC(C)O,6,0,1,0
1189,CC(=O)C#CC#C,6,0,1,0
1190,CC(=O)C#CC#N,5,1,1,0
1191,NC(=O)C#CC#C,5,1,1,0
1192,NC(=O)C#CC#N,4,2,1,0
1193,CC(=O)C#CC=O,5,0,2,0
1194,NC(=O)C#CC=O,4,1,2,0
1195,CC(=N)OCC#C,5,1,1,0
1196,CC(=N)OCC#N,4,2,1,0
1197,CC(=O)CCC#C,6,0,1,0
1198,CC(=O)CCC#N,5,1,1,0
1199,CC(=O)NCC#C,5,1,1,0
1200,CC(=O)NCC#N,4,2,1,0
1201,CC(=O)OCC#C,5,0,2,0
1202,CC(=O)OCC#N,4,1,2,0
1203,NC(=O)CCC#C,5,1,1,0
1204,NC(=O)CCC#N,4,2,1,0
1205,NC(=O)NCC#C,4,2,1,0
1206,NC(=O)NCC#N,3,3,1,0
1207,NC(=O)OCC#C,4,1,2,0
1208,NC(=O)OCC#N,3,2,2,0
1209,CC(=N)OCC=O,4,1,2,0
1210,CC(=O)CCC=O,5,0,2,0
1211,CC(=O)CNC=O,4,1,2,0
1212,CC(=O)COC=N,4,1,2,0
1213,CC(=O)COC=O,4,0,3,0
1214,CC(=O)NCC=O,4,1,2,0
1215,CC(=O)OCC=O,4,0,3,0
1216,NC(=O)CCC=O,4,1,2,0
1217,NC(=O)CNC=O,3,2,2,0
1218,NC(=O)COC=N,3,2,2,0
1219,NC(=O)COC=O,3,1,3,0
1220,NC(=O)NCC=O,3,2,2,0
1221,NC(=O)OCC=O,3,1,3,0
1222,CC(C)C#CC#C,7,0,0,0
1223,CC(C)C#CC#N,6,1,0,0
1224,CC(O)C#CC#C,6,0,1,0
1225,CC(O)C#CC#N,5,1,1,0
1226,CC(C)C#CC=O,6,0,1,0
1227,CC(O)C#CC=O,5,0,2,0
1228,CC(C)CCC#C,7,0,0,0
1229,CC(C)CCC#N,6,1,0,0
1230,CC(C)NCC#N,5,2,0,0
1231,CC(C)OCC#C,6,0,1,0
1232,CC(C)OCC#N,5,1,1,0
1233,CC(O)CCC#C,6,0,1,0
1234,CC(O)CCC#N,5,1,1,0
1235,CN(C)CCC#N,5,2,0,0
1236,CC(C)CCC=O,6,0,1,0
1237,CC(C)CNC=O,5,1,1,0
1238,CC(C)COC=O,5,0,2,0
1239,CC(C)OCC=O,5,0,2,0
1240,CC(O)CCC=O,5,0,2,0
1241,CC(O)CNC=O,4,1,2,0
1242,CC(O)COC=N,4,1,2,0
1243,CC(O)COC=O,4,0,3,0
1244,CN=CNC(C)=O,4,2,1,0
1245,CN=CNC(N)=O,3,3,1,0
1246,CN=COC(C)=O,4,1,2,0
1247,CN=COC(N)=O,3,2,2,0
1248,CN=COC(C)C,5,1,1,0
1249,CC(=O)C#CCO,5,0,2,0
1250,CCC#CC(C)=O,6,0,1,0
1251,CCC#CC(N)=O,5,1,1,0
1252,NC(=O)C#CCO,4,1,2,0
1253,CC(C)C#CCO,6,0,1,0
1254,CC(O)C#CCO,5,0,2,0
1255,CCC#CC(C)C,7,0,0,0
1256,CCC#CC(C)O,6,0,1,0
1257,COC=NC(C)C,5,1,1,0
1258,CC(=N)OCCO,4,1,2,0
1259,CC(=O)CCCO,5,0,2,0
1260,CC(=O)NCCO,4,1,2,0
1261,CC(=O)OCCO,4,0,3,0
1262,CCCCC(C)=O,6,0,1,0
1263,CCCCC(N)=O,5,1,1,0
1264,CCCNC(C)=O,5,1,1,0
1265,CCCNC(N)=O,4,2,1,0
1266,CCCOC(C)=O,5,0,2,0
1267,CCCOC(N)=O,4,1,2,0
1268,CCOCC(C)=O,5,0,2,0
1269,CCOCC(N)=O,4,1,2,0
1270,COCCC(C)=O,5,0,2,0
1271,COCCC(N)=O,4,1,2,0
1272,NC(=O)CCCO,4,1,2,0
1273,NC(=O)NCCO,3,2,2,0
1274,NC(=O)OCCO,3,1,3,0
1275,CC(C)CCCO,6,0,1,0
1276,CC(C)OCCO,5,0,2,0
1277,CC(O)CCCO,5,0,2,0
1278,CCCCC(C)C,7,0,0,0
1279,CCCCC(C)O,6,0,1,0
1280,CCCOC(C)C,6,0,1,0
1281,CCOCC(C)C,6,0,1,0
1282,CCOCC(C)O,5,0,2,0
1283,COCCC(C)C,6,0,1,0
1284,COCCC(C)O,5,0,2,0
1285,CC1(C)CCC1=O,6,0,1,0
1286,CC1(C)CNC1=O,5,1,1,0
1287,CC1(C)COC1=N,5,1,1,0
1288,CC1(C)COC1=O,5,0,2,0
1289,CC1(C)NCC1=O,5,1,1,0
1290,CC1(C)OCC1=O,5,0,2,0
1291,CC1(N)COC1=O,4,1,2,0
1292,CC1(O)CCC1=O,5,0,2,0
1293,CC1(O)CNC1=O,4,1,2,0
1294,CC1(O)COC1=N,4,1,2,0
1295,CC1(O)COC1=O,4,0,3,0
1296,CC1(C)CCC1O,6,0,1,0
1297,CC1(C)OCC1O,5,0,2,0
1298,CC1(O)CCC1O,5,0,2,0
1299,CC1CCC1(C)C,7,0,0,0
1300,CC1CCC1(C)O,6,0,1,0
1301,CC1COC1(C)C,6,0,1,0
1302,CC1OCC1(C)C,6,0,1,0
1303,CC1OCC1(C)O,5,0,2,0
1304,CC1(C)CC1C#C,7,0,0,0
1305,CC1(C)CC1C#N,6,1,0,0
1306,CC1(C)NC1C#C,6,1,0,0
1307,CC1(C)NC1C#N,5,2,0,0
1308,CC1(C)OC1C#C,6,0,1,0
1309,CC1(C)OC1C#N,5,1,1,0
1310,CC1(O)CC1C#C,6,0,1,0
1311,CC1(O)CC1C#N,5,1,1,0
1312,CC1(C)CC1C=O,6,0,1,0
1313,CC1(C)CN1C=O,5,1,1,0
1314,CC1(C)NC1C=O,5,1,1,0
1315,CC1(C)OC1C=O,5,0,2,0
1316,CC1(O)CC1C=O,5,0,2,0
1317,CC1(C)CC1CO,6,0,1,0
1318,CC1(C)NC1CO,5,1,1,0
1319,CC1(C)OC1CO,5,0,2,0
1320,CC1(O)CC1CO,5,0,2,0
