,selfies,Solubility
119,[C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N+1][Branch1][C][O-1][=O],-6.9290130346000005
120,[C][C][Branch1][C][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][Branch1][C][C][C],-7.2523945018
121,[C][C][C][C][N][Branch1][Branch1][C][C][C][C][C][=C][C][=C][C][Branch2][Ring2][O][O][C][=C][C][Branch1][C][C][=C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=C][C][Ring2][Ring1][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][=C][Ring2][Ring1][#C],-7.4042503575
122,[C][C][N][C][=C][C][Branch1][Ring1][C][#N][=C][Branch1][C][N][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][Ring2][Ring1][Ring1][=Ring1][N],-7.6382805905
123,[C][C][C][C][C][C][C][C][\C][=C][/C][C][C][C][C][C][C][C][N][C][C][C][N].[C][C][C][C][C][C][C][C][\C][=C][/C][C][C][C][C][C][C][C][Branch1][C][O][=O].[C][C][C][C][C][C][C][C][\C][=C][/C][C][C][C][C][C][C][C][Branch1][C][O][=O],-8.2501920599
124,[C][C][C][C][C][Branch1][Ring1][C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch2][=Branch1][Ring1][N][C][=N][C][Branch2][Ring1][=Branch2][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Branch1][C][C][Branch1][C][C][C][=N][C][Branch2][Ring1][O][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][C][Branch1][Ring1][C][C][C][C][C][C][=N][Ring2][Ring2][=Branch1][C][=C][Ring2][Ring2][=N],-8.1852587653
125,[O][=V][=O],-4.4002500912
126,[Cl-1].[C][C][C][C][C][C][C][C][C][C][C][C][N+1][=C][C][=C][C][=C][Ring1][=Branch1],-0.4539105371
127,[C][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][O][C][C][Branch1][C][O][=O],-2.2566445306
128,[C][C][C][C][C][Branch1][Ring1][C][C][C][=Branch1][C][=O][O][Co][O][B][Branch1][Ring1][O][Co][O][Co][Branch1][#C][O][C][=Branch1][C][=O][C][Branch1][Ring1][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][Branch1][Ring1][C][C][C][C][C][C],-1.8254561434999999
129,[Na+1].[Na+1].[O][C][C][=C][C][=Branch2][Ring1][O][=N][/N][C][=C][C][=C][Branch1][O][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][\C][=Branch1][C][=O][/C][=Branch2][Ring1][O][=N][/N][C][=C][C][=C][Branch1][O][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][C][Ring2][Ring2][#Branch1][=O],-0.8171647444
130,[C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],-1.1383824511
131,[O-2].[O-2].[Mg+2].[Ca+2],-1.9883562334
132,[Na+1].[Na+1].[N][C][=C][C][=C][C][=C][Branch2][Branch1][#Branch1][C][Branch2][Ring2][#Branch1][N][=N][C][=C][C][=C][Branch2][Ring1][Ring1][N][=N][C][=C][C][=C][C][Branch1][=Branch1][C][Branch1][C][O-1][=O][=C][Ring1][=Branch2][O][C][=C][C][=C][C][=C][Ring2][Ring1][=Branch1][Ring1][=Branch1][=C][Branch1][C][O][C][Ring2][Ring1][#C][=C][Ring2][Ring2][Ring1][SH0][Branch1][C][O-1][=Branch1][C][=O][=O],-2.7868204517
133,[C][C][Branch1][C][C][=C][C][C][\C][Branch1][C][C][=C][\C][=C][\C][Branch1][C][C][=O],-3.2972120668000002
134,[C][=C][N][C][C][N][Branch1][Ring1][C][=C][C][Ring1][#Branch1][=O],-1.1558864442
135,[N][C][=C][C][=Branch1][#Branch1][=C][C][=C][Ring1][=Branch1][O][N+1][Branch1][C][O-1][=O],-2.2056018566
136,[Mg+2],-2.4020693383
137,[O][=Ca],-1.7683268794999998
138,[O-1][N+1][=Branch1][C][=O][C][=C][C][=C][N][C][=Branch1][C][=O][N][C][Ring1][=Branch1][=C][Ring1][#Branch2],-3.2740875474
139,[C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][SH0][=Branch1][C][=O][=Branch1][C][=O][/C][=Branch1][=N][=C][/N][C][C][=Branch1][C][=O][N][C][Ring1][=Branch1][=S][C][#N],-3.5292992951
140,[C][C][C][=C][Branch1][C][O][C][=Branch1][C][=O][C][=C][O][Ring1][Branch2],-1.1759580204
141,[C][O][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1],-2.2114017234
142,[O].[Pb].[O][SH0][Branch1][C][O][=Branch1][C][=O][=O],-4.226296415899999
143,[C][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][N+1][Branch1][C][O-1][=O],-3.2706864295
144,[OH1-1].[OH1-1].[Ca+2],-1.9107299256999999
145,[Si+4].[Si+4].[Si+4].[O-1][PH0][Branch1][C][O-1][Branch1][C][O-1][=O].[O-1][PH0][Branch1][C][O-1][Branch1][C][O-1][=O].[O-1][PH0][Branch1][C][O-1][Branch1][C][O-1][=O].[O-1][PH0][Branch1][C][O-1][Branch1][C][O-1][=O],-3.0559869633999996
146,[C][C][C][C][C][C][Cl],-3.1223887331999998
147,[O-1][N+1][=Branch1][C][=O][O][Bi][Branch1][#Branch1][O][N+1][Branch1][C][O-1][=O][O][N+1][Branch1][C][O-1][=O],-2.642008137
148,[C][C][C][C][C][C][C][Branch1][C][C][=O],-2.1536963273
149,[C][C][C][C][C][/C][=C][/C][C][Branch1][#Branch1][C][C][Branch1][C][O][=O][C][Branch1][C][O][=O],-2.4042405738999997
150,[C][C][C][C][Branch1][Ring2][C][C][C][Branch1][=Branch1][C][Branch1][C][O][=O][C][Branch1][Ring2][C][C][C][Branch1][Ring2][\C][=C][\C][C][Branch1][C][O][=O],-3.4953596006
151,[C][C@H1][C][C][=Branch1][C][=O][C][=C][C][C][C@H1][C@@H1][C][C][C@H1][Branch1][C][O][C@@][Ring1][=Branch1][Branch1][C][C][C][C][C@@H1][Ring1][O][C@@][Ring2][Ring1][Ring2][Ring1][#C][C],-3.5264225666000004
152,[Na+1].[C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][\-Ring1][=Branch2][=N][/N][C][=C][C][Branch1][C][Cl][=C][Branch1][=Branch1][C][=C][Ring1][#Branch1][Cl][SH0][=Branch1][C][=O][=Branch1][C][=O][N][C][C][SH0][Branch1][C][O-1][=Branch1][C][=O][=O],-3.7561795168
153,[C][C][Branch1][C][C][Branch1][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Branch2][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][Branch1][C][C][Branch1][C][C][O][C][=C][Ring2][Ring1][Ring1],-4.536378597
154,[C][=C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][Branch1][=N][C][C][Ring1][Branch1][C][O][C][=Branch1][C][=O][C][=C][C][Ring1][S][Ring1][=N],-4.4930858187
155,[O][=C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],-4.5784028785
156,[O-2].[O-2].[O-2].[K+1].[K+1].[Ti+4],-5.5836431263
157,[C][C][C][C][C][Branch1][Ring1][C][C][C][O][C][=Branch1][C][=O][C][=C],-4.2832046138
158,[Zn+2].[C][C][C][C][C][Branch1][Ring1][C][C][C][O][PH0][Branch1][C][S-1][=Branch1][C][=S][O][C][C][Branch1][Ring1][C][C][C][C][C][C].[C][C][C][C][C][Branch1][Ring1][C][C][C][O][PH0][Branch1][C][S-1][=Branch1][C][=S][O][C][C][Branch1][Ring1][C][C][C][C][C][C],-4.9288559714
159,[C][C][=Branch1][C][=O][O][C][C][C][C][C][Ring1][Branch1][C][C][C][C][C][Ring1][Branch2][Ring1][Branch1],-3.3380498278
160,[C][C][S],-0.8459165595999999
161,[C][C][C][C][C][Branch1][Ring1][C][C][C][O][C][=Branch1][C][=O][O][O][C][=Branch1][C][=O][O][C][C][Branch1][Ring1][C][C][C][C][C][C],-2.5951754429
162,[C][C@H1][Branch1][=Branch2][C][C][C][=C][Branch1][C][C][C][C][C][=O],-3.2437509469999997
163,[C][C][Branch1][C][C][C@@][C][C][C@@][Branch1][C][C][Branch1][Ring2][O][Ring1][=Branch1][C@@H1][Branch1][C][O][C][Ring1][=Branch2],-0.288092629
164,[C][C][Branch1][C][C][C][=C][C][=C][Branch1][Branch1][C][C][C][=O][C][=C][Ring1][#Branch2],-3.3026567858999996
165,[C][C][C][C][Br],-2.1977641866999997
166,[Na+1].[C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][Branch2][C][C][C][Branch1][C][O][=O][C][Branch1][C][O-1][=O],-3.6091104804
167,[C][C][C][O][C][Branch1][C][C][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],-3.3841929036000002
168,[C][O][C][Branch1][Ring1][O][C][C][Branch1][C][C][Branch1][C][C][C][C][=C][Branch1][C][C][C],-3.3397616042
169,[C][O][C][Branch1][C][C][Branch1][C][C][C][C][C][C][=Branch1][Branch1][=C][C][Ring1][=Branch1][C],-3.2966135776
170,[Co+3].[C][C][N][Branch1][Ring1][C][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O+1][=C][C][=C][Branch2][Ring1][=Branch1][C][=C][C][Ring1][=Branch1][=C][Ring1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][O][=O][N][Branch1][Ring1][C][C][C][C].[C][C][Branch1][C][C][O][C][C][C][N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][O-1][C][=Branch1][Ring2][=C][Ring1][#Branch1][N][=N][C][C][Branch1][C][C][=N][N][Branch1][Branch1][C][=Ring1][=Branch1][O-1][C][=C][C][=C][C][=C][Ring1][=Branch1].[C][C][Branch1][C][C][O][C][C][C][N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][O-1][C][=Branch1][Ring2][=C][Ring1][#Branch1][N][=N][C][C][Branch1][C][C][=N][N][Branch1][Branch1][C][=Ring1][=Branch1][O-1][C][=C][C][=C][C][=C][Ring1][=Branch1],-3.2357622441000005
171,[O-1][N+1][=Branch1][C][=O][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][Cl],-3.3642253983
172,[C][C][/C][Branch1][C][C][=C][/C][C][C][Branch1][C][C][Branch1][C][O][C][#C],-2.3027678878
173,[C][O][Si][Branch1][=C][C][C][C][O][C][=Branch1][C][=O][C][Branch1][C][C][=C][Branch1][Ring1][O][C][O][C],-3.4779807224
174,[C][C][Branch1][C][C][Branch1][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1].[O][C][=Branch1][C][=O][C][=C].[Cl][C][C][C][O][Ring1][Ring1],-3.6804449633
175,[O][=C][C][=C][C][=Branch1][C][=O][N][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],-2.3273175561
176,[C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][N][=C][Branch1][C][C][C][C][Ring1][=Branch1][=O],-2.365667988
177,[O][B][Branch1][C][O][C][=C][C][=C][Branch1][Ring1][C][=O][C][=C][Ring1][Branch2],-2.2673846672
178,[C][C][=Branch1][C][=O][C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],-2.337666283
179,[C][C][C][C][C][O][C][=Branch1][C][=O][C][C],-2.2505224040000003
180,[C][C][C][C][C][C][C][C][C][C][C][C][O][C][C][O],-1.4593774078
181,[N][C][C][C][C][C][C][C][C][C][C][C][Branch1][C][O][=O],-2.4007753619
182,[N][C][Branch1][=N][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=N][C][Branch1][C][N][=N][C][C][C][C][C][C][N][=C][Branch1][C][N][N][=C][Branch1][C][N][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],-2.8005950876
183,[C][\C][=C][/C][C][C][C][Ring1][Branch1][C][=C][Ring1][Branch1],-3.1767964148
184,[C][C][N][Branch2][Ring1][C][C][=Branch1][C][=O][N][Branch1][Ring1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],-3.5256277962
185,[C][C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N],-3.3830205262
186,[O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1],-4.4139224059
187,[C][C][C][C][Sn][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],-4.596065772
188,[Mg+2].[C][O-1].[C][O-1],-3.9943699512
189,[Cd+2],-4.1112934221
190,[O][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring2][Ring1][Branch2][Ring2][Ring1][Ring2],-4.6725029066
191,[C][C][C][Branch1][C][C][Branch1][O][O][O][C][Branch1][C][C][Branch1][C][C][C][O][O][C][Branch1][C][C][Branch1][C][C][C],-4.4507609201
192,[S][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],-4.3606078686
193,[C][C][O][C][C][C][N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][S][O][C][=C][C][Branch1][C][O][=C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][Ring1][N][=C][Ring1][P][N][C][=C][Ring2][Ring1][=Branch2],-4.7874700957
194,[Cl][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][C][Ring1][#Branch1][=C][Ring1][=N][Cl],-4.5531196112
195,[Ca+2].[C][C][=N][N][Branch2][Ring1][Ring1][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][C][=Branch1][C][=O][C][Ring1][S][N][=N][C][=C][C][Branch1][C][Cl][=C][Branch1][C][Cl][C][=C][Ring1][Branch2][SH0][Branch1][C][O-1][=Branch1][C][=O][=O],-3.8390840609
196,[C][C][O],1.2336682179
197,[C][O][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2],-2.2455315279
198,[C][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],-2.4180900548
199,[Co+2].[C][C][C][Branch1][C][C][Branch1][Branch2][C][C][C][Branch1][C][C][C][C][Branch1][C][O-1][=O].[C][C][C][Branch1][C][C][Branch1][Branch2][C][C][C][Branch1][C][C][C][C][Branch1][C][O-1][=O],-2.7160174073000003
200,[C][/C][=C][/C][=Branch1][C][=O][C][C][Branch1][C][C][C][=C][C][C][Ring1][#Branch1][Branch1][C][C][C],-3.3963665007
201,[O][=C][Branch1][Branch2][O][C][C][C][O][Ring1][Ring1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][C][C][O][Ring1][Ring1],-3.5579600556
202,[C][C][C][C][C][/C][=C][/C][C][C][=O],-3.3017428939999998
203,[Na+1].[Na+1].[C][N][Branch1][Ring2][C][C][O][C][=N][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][Branch2][=Branch1][O][N][C][=C][C][=C][Branch2][Branch1][Ring2][/C][=C][/C][=C][C][=C][Branch2][Ring1][=C][N][C][=N][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][=Branch1][Ring2][=N][Ring1][=N][N][Branch1][C][C][C][C][O][C][=C][Ring2][Ring1][=Branch2][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][C][=Branch1][Branch1][=C][Ring2][Ring2][Branch1][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][=N][Ring2][Branch1][#Branch1],-3.0693211517
204,[C][C][=C][C][Branch1][C][C][=C][Branch1][C][C][C][Branch1][C][O][=C][Ring1][=Branch2],-2.2522030039
205,[C][C][Branch1][C][C][Branch1][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][O][C][C][O][C][=C][Ring1][#Branch2],-1.4699304791999999
206,[C][N][=C][=S],-0.9832225904
207,[C][N][Branch1][P][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],-3.4975575811
208,[O][=C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][O][Ring1][P],-3.533758505
209,[C][C][Branch1][C][C][C][C][C][C][C][C][C][O],-3.3243784972
210,[Co+2].[C][C][C][Branch1][C][O-1][=O].[C][C][C][Branch1][C][O-1][=O],-0.4376623173
211,[C][C][O][C][=Branch1][C][=O][C][O][C][Ring1][Ring1][C][=C][C][=C][C][=C][Ring1][=Branch1],-2.4096512377
212,[C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][Branch1][C][C][O],-2.2869836341
213,[C][C][C][=Branch1][C][=O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1],-2.344979827
214,[C][C][=Branch1][C][=O][O][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][C][#C],-2.352215179
215,[C][C][N][Branch1][Ring1][C][C][C][C],-0.1376829835
216,[C][C][C][C][C][C][C][C][\C][=C][/C][C][C][C][C][C][C][C][N][C][C][C][N][C][C][C][N],-3.7183913351999998
217,[C][S][C],-0.9312189022
218,[Na+1].[C][N][C][Branch1][C][S-1][=S],0.747325108
219,[N][C][=C][C][Branch1][C][Cl][=C][Branch1][C][Cl][C][=C][Ring1][Branch2][Cl],-3.4359504856
220,[Cl][C][=C][C][=C][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][Branch1][C][Cl][Branch1][C][Cl][Cl],-3.5061083639999997
221,[O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][#Branch2][O],-3.4172455835
222,[C][\C][=C][/C][=C].[C][/C][=C][/C][=C].[C][C][C][=C][C][Ring1][Branch1],-2.4542650743000003
223,[C][C][Branch1][C][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch1][C][C][C][C][=O],-3.6773468456
224,[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[N][C][=C][Branch2][=Branch1][Ring2][N][=N][C][=C][C][Branch2][Ring2][=C][N][C][=N][C][Branch1][C][Cl][=N][C][Branch2][Ring1][=C][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][SH0][=Branch1][C][=O][=Branch1][C][=O][C][C][O][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][=N][Ring2][Ring1][Branch2][=C][C][=C][Ring2][Ring1][#C][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][C][=Branch2][Branch1][P][=C][C][=C][C][=Branch2][Branch1][C][=C][Branch2][Ring2][Ring1][N][=N][C][=C][C][=C][C][Branch1][#C][C][=C][C][=C][Ring1][=Branch1][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][=C][Ring1][=C][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][C][Branch1][C][O][=C][Ring2][=Branch1][Ring2][Ring2][Ring1][O][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][SH0][Branch1][C][O-1][=Branch1][C][=O][=O],-1.277021164
225,[C][C][C][C][Sn][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][O][Sn][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],-3.9228515135000004
226,[C][C][C][C][C],-3.006984006
227,[C][O][C][=C][C][Branch1][Ring2][\C][=C][\C][=C][C][=C][Ring1][=Branch2][O],-2.3647374971
228,[C][C][=C][C][=C][Branch1][Ring1][C][=O][C][=C][Ring1][Branch2][C],-2.277035079
229,[O].[C][C][Branch1][C][NH3+1][C][=C][C][=C][C][=C][Ring1][=Branch1].[C][C@@H1][O][C@@H1][Ring1][Ring1][PH0][Branch1][C][O][Branch1][C][O-1][=O],-0.5941393378000001
230,[Na+1].[Na+1].[O-1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][C][I][C][=Branch1][C][=O][C][=Branch2][Ring1][=Branch2][=C][Ring1][Branch2][O][C][=C][Branch1][C][I][C][Branch1][C][O-1][=C][Branch1][C][I][C][=C][Ring2][Ring1][Ring1][Ring1][=Branch2][I],-1.0993150406999999
231,[C][C][C][C][O][C][Branch1][C][C][=O],-1.2199585633
232,[N][C][=C][C][=C][Branch2][Ring1][Ring2][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1][SH0][Branch1][C][O][=Branch1][C][=O][=O][C][=Branch1][Ring2][=C][Ring1][P][SH0][Branch1][C][O][=Branch1][C][=O][=O],-2.6919272706
233,[C][O][C][=C][C][Branch1][Ring1][C][=O][=C][C][=Branch1][Branch1][=C][Ring1][Branch2][O][N+1][Branch1][C][O-1][=O],-2.4496899299
234,[C][C][N][Branch1][Ring1][C][C][C][=C][C][=C][C][Branch1][#Branch1][N][C][Branch1][C][C][=O][=C][Ring1][#Branch2],-2.4693780306
235,[O][=Pb],-3.5023551324
236,[C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][Branch1][C][N][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C],-3.5338845835000003
237,[C][C][C][C][Branch1][Ring1][C][C][C][O][C][=Branch1][C][=O][C][C][C][=C][C][=Branch2][Ring1][Ring1][=C][Branch1][C][O][C][=Branch1][Ring2][=C][Ring1][#Branch1][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C],-7.098737149600001
238,[C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][C][C][C][C][Branch1][=Branch1][C][Ring1][N][Ring1][Branch1][C][Ring1][Branch2][=C],-4.412762427200001
239,[O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],-4.4891053349000005
240,[C][C][Branch1][#C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],-4.5673029377
241,[Ca+2].[Ca+2].[Ca+2].[O-1][PH0][Branch1][C][O-1][Branch1][C][O-1][=O].[O-1][PH0][Branch1][C][O-1][Branch1][C][O-1][=O],-4.6051146656
242,[C][C][C][Branch1][C][C][Branch1][C][C][C][C][C][C][C][C][Ring1][=Branch1][O][C][Branch1][C][C][=O],-4.4462039036
243,[N][#C][CH0][=Branch1][=Branch2][=CH0][C][C][CH2][C][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],-4.4200239973
244,[O][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][Cl],-4.6202577876
245,[O-1][N+1][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][C][C][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N+1][Branch1][C][O-1][=O][C][=C][Ring1][P],-4.589885800199999
246,[C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],-4.4694622333
247,[C][C][C][C][C][C][C][C][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],-4.4980268403
248,[C][O][C][=C][C][=C][Branch1][#Branch2][C][=C][Ring1][=Branch1][N+1][Branch1][C][O-1][=O][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][Branch1][C][N][=O],-4.6536052692
249,[Cl-1].[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][NH1+1][Branch1][C][C][C],-4.6786900339
250,[Br-1].[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],1.3320248442
251,[OH1-1].[OH1-1].[Cd+2],-3.3236333941000002
252,[C][C][Branch1][C][C][=C][C][C][\C][Branch1][C][C][=C][\C][O],-2.3519095035
253,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C],-1.3149750669
254,[N][C][C][=N][N][Branch1][Ring2][C][C][O][C][=Ring1][Branch2][N].[O][SH0][Branch1][C][O][=Branch1][C][=O][=O],0.4442593444
255,[Na+1].[Na+1].[O-1][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][SH0][Branch1][C][O-1][=Branch1][C][=O][=O],0.3709472853
256,[C][C][C][C][O][C][C][O][PH0][=Branch1][C][=O][Branch1][=Branch2][O][C][C][O][C][C][C][C][O][C][C][O][C][C][C][C],-2.7785623319
257,[C][C][C][C][C][C][O][C],-2.2450853258000003
258,[C][C][Branch1][C][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][Branch1][C][C][C][C][=O],-3.4598629013999997
259,[C][C][C][C][=Branch1][O][=C][C][Branch1][C][C][C][Ring1][#Branch1][C][O][C],-2.3711973931
260,[C][C][/C][Branch1][C][C][=C][/C][C][C][Branch1][C][C][Branch1][C][O][C][=C],-2.4091286640000003
261,[O][=C][Branch1][Branch2][O][C][C][C][O][Ring1][Ring1][C][=C][C][=C][Branch1][N][C][=Branch1][C][=O][O][C][C][C][O][Ring1][Ring1][C][=Branch1][Ring2][=C][Ring1][=N][C][=Branch1][C][=O][O][C][C][C][O][Ring1][Ring1],-2.7622964758
262,[C][C][C][C][Branch1][C][C][Branch1][Branch1][C][O][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],-2.4332379452
263,[C][C][C][C][C][Branch1][Ring1][C][C][C][=Branch1][C][=O][O][C][C],-3.423291255
264,[O][C][=C][C][=C][C][=C][C][=C][N][=C][Ring1][#Branch2][Ring1][=Branch1],-2.3496052546
